Financial_news_nresults,Google_news_nresults,Google_search_nresults,birth_date,domicile,famous,famous_comment,firstname,info,lastname,linkedin_followers,middlename,nationality,nytimes_nresults,profession,twitter_followers,twitter_verified,wealth,wikipedia_presence
,,,1954-08-23,,,,Halimah,"Halimah binti Yacob (Jawi: حليمة بنت يعقوب; born 23 August 1954) is a Singaporean politician of Indian and Malay descent who is the current President of Singapore. Formerly a member of the country's governing People's Action Party (PAP), she was the ninth Speaker of Parliament, from January 2013 to August 2017. She was a Member of Parliament (MP) representing Jurong Group Representation Constituency between 2001 and 2015, and Marsiling-Yew Tee Group Representation Constituency between 2015 and 2017.
On 7 August 2017, she resigned from her positions as Speaker and MP, and from her membership in the PAP, to stand as a candidate for the 2017 Singapore presidential election. On 13 September 2017, she was returned President-elect in a walkover, as no other presidential candidate was issued the Certificate of Eligibility. She was sworn in the following day, becoming the first female president in the country's history.",Yacob,,binti ,,0,,131.0,False,,1.0
,,,1963-02-02,,,,Andrej,"Andrej Kiska (Slovak pronunciation: [ˈandrɛj ˈkiska]; born 2 February 1963) is a Slovak entrepreneur, writer  and philanthropist who has been President of Slovakia since 2014. He ran as an independent candidate in the 2014 presidential election and was elected as President in the second round of voting. He has written two books about happiness, success and his life.",Kiska,,,,9,,112287.0,True,,1.0
,,,1963-11-02,,,,Borut,"Borut Pahor (Slovene pronunciation: [ˈbóːɾut ˈpàːxɔɾ]; born 2 November 1963) is a Slovenian politician serving as President of Slovenia since December 2012. He was Prime Minister from November 2008 to February 2012.
A longtime president of the Social Democrats party, Pahor served several terms as a member of the National Assembly and was its speaker from 2000 to 2004. In 2004, Pahor was elected as member of the European Parliament. Following the victory of the Social Democrats in the 2008 parliamentary election, Pahor was appointed as Prime Minister.
In September 2011, Pahor's government lost a confidence vote amidst an economic crisis and political tensions. He continued to serve as the pro tempore Prime Minister until he was replaced by Janez Janša in February 2012. In June 2012, he announced he would run for the largely ceremonial office of President of Slovenia. He defeated the incumbent Danilo Türk in a runoff election held on 2 December 2012, receiving roughly two-thirds of the vote. In November 2017, Pahor was re-elected for a second term.",Pahor,,,,2,,61689.0,True,,1.0
,,,,,,,Rick,"Rick Houenipwela, more commonly known as Rick Hou, (born 8 August 1958) is a politician, and the incumbent Prime Minister of Solomon Islands..
He has a Bachelor's degree in accounting, and served as Governor of the Central Bank of the Solomon Islands ""for more than 15 years"" before becoming Senior Advisor to the Executive Director of the World Bank, and then going into politics. The Solomon Times described him as ""one of the key public figures in the Solomon Islands whose credibility is intact, if not enhanced, after resisting corruption and several attempts by fraudsters to bankrupt the nation during the ethnic conflict"" of the early 2000s.The magazine Islands Business named him ""Man of the Year"" for the Pacific region in 2003, at a time when he was Governor of the Central Bank. ABC Radio's Sean Dorney described him in 2011 as a critic of excessive exploitation of the country's forests, a modest man who had shown ""strength [...] over the years in standing up to those who have exploited the country. He took a courageous stand in defending the Central Bank from extortion in the face of considerable intimidation from those with the guns during the worst of the ethnic tensions"".His career in national politics began when he was elected to Parliament as the member for Small Malaita in the August 2010 general election, standing as a member of the Democratic Party. Party leader Steve Abana became Leader of the Opposition, and appointed Houenipwela Shadow Minister for Finance and the Treasury. In early April 2011, having been ousted from the leadership of the Opposition, Abana defected to Prime Minister Danny Philip's government, bringing with him several members of the Opposition, including Houenipwela. The latter was appointed Minister for Public Service.In early November 2011, several ministers joined or rejoined the Opposition, ultimately bringing down the government. On November 9, three ministers returned to the Opposition. The following day, Rick Hou joined them. On the day after that, Prime Minister Danny Philip sacked Finance Minister Gordon Darcy Lilo, reportedly for conspiring with the Opposition. Hours later, Philip announced his own resignation, as he clearly no longer had the numbers with which to govern. On November 16, Parliament chose Lilo to replace him. Lilo appointed Hou as his Minister for Finance. Upon his appointment, Houenipwela told the Solomon Star he would seek to exempt ""low paid workers"" from paying tax, while also ""lower[ing] the tax rates to enable companies to be profitable"". There would be increased government support and investment in ""productive sectors"", including agriculture, tourism and fisheries.In April 2015, he took a stand in Parliament against members of Parliament being exempted from paying income tax. He stated that he would refuse his own tax exemption.",Houenipwela,,,,0,,,,,1.0
,,,1962-03-11,,,,Mohamed,"Mohamed Abdullahi ""Farmajo"" Mohamed (Somali: Maxamed Cabdulaahi Maxamed Farmaajo, Arabic: محمد عبد الله محمد‎; born 11 March 1962) is a Somali politician and diplomat who is the 9th and current President of Somalia. He was previously a Prime Minister of Somalia from November 2010 until June 2011 and is the founder and Chairman of the Tayo Political Party.  He became the President of Somalia after winning in the 2017 Somali presidential election with 194 votes out of a total of 328 by members of the Somali Parliament after defeating former president Hassan Sheikh Mohamud.",Abdullahi Mohamed,,,,3,,175747.0,True,,1.0
,,,1952-11-17,,,,Cyril,"Matamela Cyril Ramaphosa (born 17 November 1952) is a South African politician and the fifth President of South Africa. He became President following the resignation of Jacob Zuma. Previously an anti-apartheid activist, trade union leader, and businessman, Ramaphosa served as the Deputy President of South Africa from 2014 to 2018. He was elected President of the African National Congress (ANC) at the ANC National Conference in December 2017. He is also the former Chairman of the National Planning Commission, which is responsible for strategic planning for the future of the country, with the goal of rallying South Africa ""around a common set of objectives and priorities to drive development over the longer term"".He has been called a skillful negotiator and strategist who acted as the ANC's Chief Negotiator during South Africa's transition to democracy. Ramaphosa built up the biggest and most powerful trade union in the country – the National Union of Mineworkers (NUM). He played a crucial role, with Roelf Meyer of the National Party, during the negotiations to bring about a peaceful end to apartheid and steer the country towards its first fully democratic elections in April 1994. Ramaphosa was Nelson Mandela's choice for future president. Ramaphosa is well known as a businessman, and his estimated net worth is over R6.4 billion ($550 million) as of 2018, with 31 properties and previously-held notable ownership in companies such as McDonald's South Africa, chair of the board for MTN and member of the board for Lonmin.
Despite his credentials as an important proponent of his country's peaceful transition to democracy, he has also been criticised for the conduct of his business interests although he has never been indicted for illegal activity in any of these controversies. Controversial business dealings include his joint venture with Glencore and allegations of benefitting illegally from coal deals with Eskom which he has staunchly denied, during which Glencore was in the public spotlight for its tendentious business activities involving Tony Blair in the Middle East; and his employment on the board of directors of Lonmin while taking an active stance when the Marikana Massacre took place on Lonmin's Marikana premises. On 15 August 2012 he called for action against the Marikana miners' strike, which he called ""dastardly criminal"" conduct that needed ""concomitant action"" to be taken. He later admitted and regretted his involvement in the act and said that it could have been avoided if contingency plans had been made prior to the labour strike.He is a member of the Venda ethnic group and the first President of South Africa from that group.",Ramaphosa,,"Ramaphosa
",,10,,359821.0,True,,1.0
,,,1953-01-24,,,,Moon,"Moon Jae-in (Hangul: 문재인; Hanja: 文在寅; Korean pronunciation: [mundʑɛin] or [mun] [t͡ɕɛin]; born 24 January 1953) is a South Korean politician serving as the 19th and current President of South Korea since 2017. He was elected after the impeachment of Park Geun-hye as the candidate of the Democratic Party (then known as the New Politics Alliance for Democracy).A former student activist, human rights lawyer and chief of staff to then-President Roh Moo-hyun, Moon served as Leader of Democratic Party (2015–2016) and a member of the 19th National Assembly (2012–2016). He was also a candidate for the former Democratic United Party in the 2012 presidential election in which he lost narrowly to Park Geun-hye. As President, Moon Jae-in has met with North Korean chairman Kim Jong-un at the April 2018 inter-Korean summit, May 2018 inter-Korean summit, and September 2018 inter-Korean summit.",Jae-in,,,,10,,16450.0,True,,1.0
,,,1951-09-13,,,,Salva,"Salva Kiir Mayardit (born 13 September 1951) is a Dinka South Sudanese politician who has been President of South Sudan since its independence in 2011. Prior to independence, he was President of the Government of Southern Sudan, as well as First Vice President of Sudan, from 2005 to 2011.",Kiir Mayardit,,,,6,,730.0,False,,1.0
,,,1968-01-30,,,,Felipe,"Felipe VI (Spanish: [feˈlipe]; Felipe Juan Pablo Alfonso de Todos los Santos de Borbón y de Grecia; born 30 January 1968) is the King of Spain. He ascended the throne on 19 June 2014 upon the abdication of his father, King Juan Carlos I. His mother is Queen Sofía, and he has two sisters, Infanta Elena, Duchess of Lugo, and Infanta Cristina. When Spanish dictator Francisco Franco chose Juan Carlos as his successor in 1969, Felipe became second in line to the Spanish throne.
In 2004, Felipe married TV news journalist Letizia Ortiz with whom he has two daughters, Leonor (his heir presumptive) and Sofía. In accordance with the Spanish Constitution, as monarch, he is head of state and commander-in-chief of the Spanish Armed Forces, and also plays a role in promoting relations with Spanish America and the former Spanish East Indies, which are collectively called the ""nations of its historical community"".",VI,,VIFelipe ,,10,,875168.0,True,,1.0
,,,1951-09-03,,,,Maithripala,"Pallewatte Gamaralalage Maithripala Yapa Sirisena (pronounced [pallewat̪t̪ə ɡaməraːləlaːɡeː majt̪ɾiːpaːlə jaːpaː siɾiseːnə]; Sinhalese: පල්ලේවත්ත ගමරාලලාගේ මෛත්‍රීපාල යාපා සිරිසේන; Tamil: பல்லேவத்த கமரலகே மைத்திரிபால யாப்பா சிறிசேன; born 3 September 1951) is a Sri Lankan politician, the seventh and current  President of Sri Lanka, in office since January 2015.Sirisena is Sri Lankan's first president from the North Central Province of the country and does not belong to the traditional Sri Lankan political elite.Sirisena joined mainstream politics in 1989 as a member of the Parliament of Sri Lanka and has held several ministries since 1994. He was the general-secretary of the Sri Lanka Freedom Party and was Minister of Health until November 2014 when he announced his candidacy for the 2015 presidential election as the opposition coalition's ""common candidate"". His victory in the election is generally viewed as a surprise, coming to office through the votes won from the alternative Sinhala-majority rural constituency and the Tamil and Muslim minority groups that have been alienated by the Rajapaksa government on post-war reconciliation and growing sectarian violence. Their votes were more anti-Rajapaksa than pro-Sirisena. Maithripala Sirisena pledged to implement a 100-day reform program where he promised to rebalance the executive branch within 100 days of being elected, by reinforcing Sri Lanka's judiciary and parliament, to fight corruption and to investigate allegations of war crimes from 2009, repeal the controversial eighteenth amendment, re-instate the seventeenth amendment and appoint UNP leader Ranil Wickremesinghe as Prime Minister.Sirisena was sworn in as the sixth Executive President before Supreme Court judge K. Sripavan in Independence Square, Colombo at 6.20pm on 9 January 2015. Immediately afterwards he appointed Ranil Wickremesinghe as the new Prime Minister. After being sworn in Sirisena stated that he would only serve one term. Sirisena voluntarily transferred significant presidential powers to parliament on 28 April. He later was reported to have publicly disavowed this program, claiming that he did not know where it originated.He is well known for surprising Sri Lankans by issuing gazettes every friday, since 26 October 2018. In 2018, Sirisena appointed the former President Mahinda Rajapaksa as the Prime Minister, wrote a letter firing Prime Minister Ranil Wickremesinghe and prorogued Parliament, all in apparent contradiction to the Constitution of Sri Lanka, instigating a constitutional crisis. This marks Sirisena's second, and most successful attempt to bring Rajapaksa to power.",Sirisena,,Yapa ,,10,,258649.0,True,,1.0
,,,,,,,Omar,,al-Bashir,,,,10,,3604.0,False,,
,,,1945-10-13,,,,Desi,"Desiré Delano ""Dési"" Bouterse (Dutch pronunciation: [ˈdesɪ ˈbʌutərsə]; born 13 October 1945) is a Surinamese politician who has been President of Suriname since 2010. From 1980 to 1987 he was Suriname's de facto leader after conducting a military coup and establishing a period of military rule.
Bouterse is the chairman of the Surinamese political alliance Megacombinatie (""Mega combination"") and the leader of the National Democratic Party (NDP), which is part of the Megacombination. On 19 July 2010, Bouterse was elected as President of Suriname with 36 of 50 parliament votes and on 12 August 2010 he was inaugurated.Bouterse is a controversial figure, held responsible by some for numerous human rights violations committed during the military rule in the 1980s. Most notable was the December murders in 1982 of fifteen leading opposition figures. He was prosecuted for the murders and a trial was initiated, but the National Assembly extended amnesty to him in 2012. He is also suspected of having directed the Moiwana massacre in 1986 during the civil war by the Maroons, led by his former bodyguard.
In 2000, Bouterse was sentenced in absentia in the Netherlands to 11 years' imprisonment after being convicted of trafficking 474 kg (1,045 lb) of cocaine. Bouterse always claimed innocence; he claimed that the star witness in the case, Patrick van Loon, was bribed by the Dutch government.
According to WikiLeaks cables released in 2011, Bouterse was active in the drug trade until 2006. Europol has issued an arrest warrant for him. As Suriname's president, he enjoys national immunity from arrest in his country. Because Bouterse was convicted of the drug offense before his election in 2010 as head of state, he enjoys no international immunity on these charges.",Bouterse,,,,0,,655.0,False,,1.0
,,,1957-07-21,,,,Stefan,"Kjell Stefan Löfven (Swedish pronunciation: [ˈsteːfan lœˈveːn]; born 21 July 1957) is a Swedish politician serving as Prime Minister of Sweden since 2014 and Leader of the Social Democratic Party since 2012. He served as Leader of the Opposition from 2012 to 2014. Löfven lost a vote of no-confidence on September 25, 2018, and is currently the acting Prime Minister while a new government (which may be led by Löfven himself) is being formed.
After serving in the Swedish Air Force, Löfven qualified as a welder and also began a career as an active trade unionist, becoming an ombudsman with the Swedish Metalworkers' Union, and eventually being elected as the first Chair of IF Metall in January 2006. After the resignation of Håkan Juholt following an expenses scandal in January 2012, Löfven was unanimously selected by the executive board of the Swedish Social Democratic Party to become their new leader.Following the 2014 general election, he was appointed Sweden's 33rd Prime Minister, leading a minority coalition government with the Green Party.",Lofven,,,,10,,48352.0,True,,1.0
,,,1972-04-09,,,,Alain,"Alain Berset (born 9 April 1972) is a Swiss politician of the Social Democratic Party. Since 1 January 2012, he is a member of the Swiss Federal Council, the seven member Swiss executive, and head of the Federal Department of Home Affairs (the Swiss interior minister). On 1 January 2018, he took office as President of the Swiss Confederation, head of the Federal Council; at age 45, Berset is the youngest President of the Confederation since Marcel Pilet-Golaz in 1934. Before being elected to the Federal Council in December 2011, he was a member of the Swiss Council of States for the Canton of Fribourg since 2003, serving as the chamber's president during the 2008/2009 term.
Berset speaks Swiss German, Swiss French, Swiss Italian, Romansh, and English.",Berset,,,,2,,101765.0,True,,1.0
,,,1965-09-11,,,,Bashar,"Bashar Hafez al-Assad (Arabic: بشار حافظ الأسد‎ Baššār Ḥāfiẓ al-ʾAsad, Levantine pronunciation: [baʃˈʃaːr ˈħaːfezˤ elˈʔasad]; English pronunciation ; born 11 September 1965) is a Syrian politician who has been the President of Syria since 17 July 2000. He is also commander-in-chief of the Syrian Armed Forces and Regional Secretary of the Arab Socialist Ba'ath Party's branch in Syria. He is a son of Hafez al-Assad, who was President of Syria from 1971 to 2000.
Born and raised in Damascus, Assad graduated from the medical school of Damascus University in 1988 and started to work as a doctor in the Syrian Army. Four years later, he attended postgraduate studies at the Western Eye Hospital in London, specialising in ophthalmology. In 1994, after his elder brother Bassel died in a car crash, Bashar was recalled to Syria to take over Bassel's role as heir apparent. He entered the military academy, taking charge of the Syrian military presence in Lebanon in 1998. On 10 July 2000, Assad was elected as President, succeeding his father, who died in office a month prior. In the 2000 and subsequent 2007 election, he received 99.7% and 97.6% support, respectively, in uncontested referendums on his leadership.On 16 July 2014, Assad was sworn in for another seven-year term after receiving 88.7% of votes in the first contested presidential election in Ba'athist Syria's history. The election was held only in areas controlled by the Syrian government during the country's ongoing civil war and dismissed as a ""sham"" by the Syrian opposition and its Western allies, while an international delegation of observers from more than 30 countries led by Syria's allies stated that the election was ""free and fair"". The Assad government describes itself as secular, while some political scientists have claimed that the government exploits sectarian tensions in the country and relies upon the Alawite minority to remain in power.Previously seen by many states as a potential reformer, the United States, the European Union and the majority of the Arab League called for Assad's resignation from the presidency after he ordered crackdowns and military sieges on Arab Spring protesters, which led to the Syrian Civil War. During the Syrian Civil War, an inquiry by the United Nations reported finding evidence which implicated Assad in war crimes. In June 2014, Assad was included in a list of war crimes indictments of government officials and rebels handed to the International Criminal Court. Assad has rejected allegations of war crimes and criticised the American-led intervention in Syria for attempting regime change.",al-Assad,,Hafez ,,10,,6279.0,False,,1.0
,,,1952-10-05,,,,Emomali,"Emomali Rahmon (Tajik: Эмомалӣ Раҳмон, translit. Emomalî Rahmon/Emomalī Rahmon; born 5 October 1952) is a Tajikistani politician who has served as President of Tajikistan (or its equivalent post) since 1992.",Rahmon,,RahmonЭмомалӣ РаҳмонEmomali ,,0,,1149.0,False,,1.0
,,,1959-10-29,,,,John,"John Joseph Magufuli (born 29 October 1959) is a Tanzanian politician and the President of Tanzania, in office since 2015.
First elected as a Member of Parliament in 1995, he served in the Cabinet of Tanzania as Deputy Minister of Works from 1995 to 2000, Minister of Works from 2000 to 2006, Minister of Lands and Human Settlement from 2006 to 2008, Minister of Livestock and Fisheries from 2008 to 2010, and as Minister of Works for a second time from 2010 to 2015.Running as the candidate of the ruling CCM, he won the October 2015 presidential election and was sworn in on 5 November 2015. Magufuli's presidency has been marked by a focus on reducing government corruption and spending.",Magufuli,,Joseph Pombe ,,5,,499036.0,True,,1.0
,,,1952-07-28,,,,Maha,"Maha Vajiralongkorn Bodindradebayavarangkun (Thai: มหาวชิราลงกรณ บดินทรเทพยวรางกูร, RTGS: Mahawachiralongkon Bodinthrathepphayawarangkun, pronounced [māhǎːwát͡ɕʰírāːlōŋkɔ̄ːn bɔ̄ːdīntʰrátʰêːppʰājáwárāːŋkūːn] (listen); born 28 July 1952) is the King of Thailand since 2016. He is the only son of King Bhumibol Adulyadej and Queen Sirikit. In 1972, at the age of 20, he was made crown prince by his father. After his father's death on 13 October 2016, he was expected to succeed to the throne of Thailand but asked for time to mourn before taking the throne.He accepted the throne on the night of 1 December 2016. His father was cremated on 26 October 2017. As of  November 2018, his coronation is yet to be held. The Thai government retroactively declared his reign to have begun on 13 October 2016, upon his father's death. As the tenth monarch of the Chakri dynasty, he is also styled as Rama X. Aged 64 at that time, Vajiralongkorn became the oldest Thai monarch to ascend to the throne.",Vajiralongkorn,,,,10,,2345.0,False,,1.0
,,,1966-06-06,,,,Faure,"Faure Essozimna Gnassingbé Eyadéma (French pronunciation: ​[foʁ ɡnasiŋɡbe]; born 6 June 1966) is a Togolese politician who has been the President of Togo since 2005. Before assuming the presidency, he was appointed by his father, President Gnassingbé Eyadéma, as Minister of Equipment, Mines, Posts, and Telecommunications, serving from 2003 to 2005.
Following President Eyadéma's death in 2005, Gnassingbé was immediately installed as President with support from the army. Doubts regarding the constitutional legitimacy of the succession led to heavy regional pressure being placed on Gnassingbé, and he subsequently resigned on 25 February. He then won a controversial presidential election on 24 April 2005, and was sworn in as President. Gnassingbé was re-elected for a second term in 2010.
In the April 2015 presidential election, Gnassingbé won a third term, defeating his main challenger, Jean-Pierre Fabre, by a margin of about 59% to 35%, according to official results.",Gnassingbe,,Essozimna ,,2,,58348.0,True,,1.0
,,,1959-07-12,,,,Tupou,"ʻAhoʻeitu Tupou VI (Tongan: ‘Aho’eitu ʻUnuakiʻotonga Tukuʻaho; born 12 July 1959) is the King of Tonga. He is the younger brother and successor of the late King George Tupou V. He was officially confirmed by his brother on 27 September 2006 as the heir presumptive to the Throne of Tonga, as his brother (a bachelor) had no legitimate children. He served as Tonga's High Commissioner to Australia, and resided in Canberra until the death of King George Tupou V on 18 March 2012, when ʻAhoʻeitu ʻUnuakiʻotonga Tukuʻaho became King of Tonga, with the regnal name ʻAhoʻeitu Tupou VI.",VI,,,,1,,35.0,False,,1.0
,,,1958-12-23,,,,Paula-Mae,"Paula-Mae Weekes  (born December 23, 1958) is the 6th and current President of Trinidad and Tobago. She took office on 19 March 2018 and became the first woman to hold the office of President.",Weekes,,,,10,,,,,1.0
,,,1926-11-29,,,,Beji,"Mohamed Beji Caid Essebsi (or es-Sebsi, Arabic: محمد الباجي قائد السبسي‎, Muhammad al-Bājī Qā’id as-Sibsī; pronunciation  born 29 November 1926) is a Tunisian politician who has been President of Tunisia since December 2014. Previously he served as Minister of Foreign Affairs from 1981 to 1986 and as Prime Minister from February 2011 to December 2011.Essebsi is the founder of the Nidaa Tounes political party, which won a plurality in the 2014 parliamentary election. In December 2014, he won the first regular presidential election following the Tunisian Revolution, becoming Tunisia's first freely  and directly elected president.",Caid Essebsi,,,,6,,92378.0,True,,1.0
,,,1954-02-26,,,,Recep,"Recep Tayyip Erdoğan (; Turkish: [ɾeˈdʒep tɑjˈjip ˈæɾdo(ɰ)ɑn] (listen); born 26 February 1954) is a Turkish politician serving as President of Turkey since 2014. He previously served as Prime Minister from 2003 to 2014 and as Mayor of Istanbul from 1994 to 1998. He founded the Justice and Development Party (AKP) in 2001, leading it to general election victories in 2002, 2007 and 2011 before standing down upon his election as President in 2014. Coming from an Islamist political background and as a self-described conservative democrat, he has promoted socially conservative and liberal economic policies in his administration. Under his administration, Turkey has experienced democratic backsliding.Erdoğan played football for Kasımpaşa before being elected in 1994 as the Mayor of Istanbul from the Islamist Welfare Party. He was stripped of his position, banned from political office, and imprisoned for four months, for reciting a poem that promoted a religious point of view of government during a speech in 1998. Erdoğan abandoned openly Islamist politics and established the moderate conservative AKP in 2001. 
Following the AKP's landslide victory in 2002, the party's co-founder Abdullah Gül became Prime Minister, until his government annulled Erdoğan's ban from political office. Erdoğan became Prime Minister in March 2003 after winning a by-election in Siirt.Erdoğan's government oversaw negotiations for Turkey's membership in the European Union, an economic recovery following a financial crash in 2001, changes to the constitution via referenda in 2007 and 2010, a Neo-Ottoman foreign policy, and investments in infrastructure including roads, airports, and a high-speed train network, and finally the Turkish currency and debt crisis of 2018. With the help of the Cemaat Movement led by preacher Fethullah Gülen, Erdoğan was able to curb the power of the military through the Sledgehammer and Ergenekon court cases. In late 2012, his government began peace negotiations with the Kurdistan Workers Party (PKK) to end the ongoing PKK insurgency that began in 1978. The ceasefire broke down in 2015, leading to a renewed escalation in conflict. In 2016, a coup d'état was unsuccessfully attempted against Erdoğan and Turkish state institutions. This was followed by purges and an ongoing state of emergency.
Political scientists no longer consider Turkey as a fully fledged democracy, citing the lack of free and fair elections, purges and jailing of opponents, curtailed press freedom, and Erdoğan's efforts to broadening his executive powers and minimize his executive accountability. Widespread 2013 protests broke out against the perceived authoritarianism of Erdoğan's policies; he criticized the protestors and then had them suppressed by police, which killed 22 people, injured numerous others and brought international condemnation from foreign governments and human rights organizations. This stalled negotiations related to EU membership. Following a split with Gülen, Erdoğan promulgated sweeping judicial reforms he insisted were needed to purge Gülen's sympathisers, but which were criticised for threatening judicial independence. A US$100 billion corruption scandal in 2013 led to the arrests of Erdoğan's close allies, and incriminated Erdoğan. His government has since come under fire for alleged human rights violations and crackdown on press and social media, having blocked access to Wikipedia, Twitter, Facebook and YouTube on numerous occasions. Erdoğan's government lifted the bans when directed by court orders, but later reimposed them. In 2016, Turkey under Erdoğan began a crackdown on freedom of the press; in 2016 and 2017, more journalists have been incarcerated in Turkey than in any other country. He was re-elected in the 2018 general election and assumed the role of Executive President and became both the head of state and head of government.",Tayyip Erdogan,,,,10,,13259360.0,True,,1.0
,,,1957-06-29,,,,Gurbanguly,"Gurbanguly Mälikgulyýewiç Berdimuhamedow (born 29 June 1957) is a Turkmen politician who has served as the President of Turkmenistan since February 2007. Berdimuhamedow, a dentist by profession, served in the government under President Saparmurat Niyazov as Minister of Health beginning in 1997 and as Vice-President beginning in 2001. He became Acting President following Niyazov's death on 21 December 2006 and subsequently won the February 2007 presidential election. He faced no meaningful opposition in the vote and won by an overwhelming margin (89.23%). In the February 2012 presidential election, he was re-elected with 97% of the vote. In the February 2017 presidential election, he was re-elected to a third term with 97.69% of the votes.Like with his predecessor, a personality cult is promoted around Berdimuhamedow. According to Human Rights Watch, Berdimuhamedow, his relatives, and his associates possess unlimited power and exercise total control over all aspects of public life. He uses the honorific title Arkadag, meaning ""protector"". He is the first dentist in the world to head a state or a government.",Berdimuhamedow,,Mälikgulyýewiç ,,0,,116.0,False,,1.0
,,,1956-02-10,,,,Enele,"Enele Sosene Sopoaga PC (born 10 February 1956) is a Tuvaluan diplomat and politician who has been Prime Minister of Tuvalu since 2013.
Sopoaga was elected to Parliament in the 2010 general election. He served as Deputy Prime Minister and Minister for Foreign Affairs, the Environment and Labour in Prime Minister Maatia Toafa's short-lived government from September to December 2010. Following an unsuccessful bid for the premiership in December 2010 (with Toafa's support), he became leader of the Opposition to prime minister Willy Telavi's government. He became caretaker prime minister on 1 August 2013 following Telavi's removal by the Governor General, in the context of a political crisis. A day later, on 2 August 2013, the opposition successfully voted out Telavi's government in a no confidence vote. Following this, a ballot was held to elect the new prime minister of Tuvalu and Sopoaga won with 8 votes to 4. He was sworn in on 5 August 2013, and created his ministry the same day.",Sopoaga,,Sosene ,,0,,165.0,False,,1.0
,,,1944-09-15,,,,Yoweri,"Yoweri Museveni (pronunciation ; born 15 September 1944) is a Ugandan politician who has been the President of Uganda since 1986. Museveni was involved in rebellions that toppled Ugandan leaders Idi Amin (1971–79) and Milton Obote (1980–85). In the mid to late 1990s, Museveni was celebrated by the West as part of a new generation of African leaders. During Museveni's presidency, Uganda has experienced relative stability and economic growth. His presidency has been marred, however, by involvement in the civil war in the Democratic Republic of the Congo and other Great Lakes region conflicts; the rebellion in Northern Uganda by the Lord's Resistance Army which caused a drastic humanitarian emergency; and the suppression of political opposition and constitutional amendments scrapping presidential term limits (2005) and the presidential age limit (2017), thus enabling extension of his rule. These have been a concern to domestic and foreign commentators.",Museveni,,Kaguta ,,10,,919205.0,True,,1.0
,,,1965-09-26,,,,Petro,"Petro Oleksiyovych Poroshenko (Ukrainian: Петро́ Олексі́йович Пороше́нко, pronounced [pɛˈtrɔ ɔlɛkˈsʲijɔwɪtʃ pɔrɔˈʃɛnkɔ]; born 26 September 1965) is the fifth and current President of Ukraine (excluding acting president Oleksandr Turchynov), in office since 2014. He served as the Minister of Foreign Affairs from 2009 to 2010, and as the Minister of Trade and Economic Development in 2012. From 2007 until 2012, Poroshenko headed the Council of Ukraine's National Bank.
Outside government, Poroshenko has been a prominent Ukrainian oligarch with a lucrative career in acquiring and building assets. His most recognized brands are Roshen, the large-scale confectionery company which has earned him the nickname of 'Chocolate King', and a TV channel 5 kanal, an all-news national TV broadcaster. Due to the scale of his business holdings in the manufacturing, agriculture and financial sectors, his political influence that included several stints at government prior to his presidency, and ownership of an influential mass-media outlet, Poroshenko has long been considered one of the prominent Ukrainian oligarchs even though not the most influential among them.
He was elected president on 25 May 2014, capturing more than 54% of the vote in the first round, thereby winning outright and avoiding a run-off.",Poroshenko,,Oleksiyovych ,,10,,1198848.0,True,,1.0
,,,1948-09-07,,,,Khalifa,"Khalifa bin Zayed bin Sultan Al Nahyan (Arabic: خليفة بن زايد بن سلطان آل نهيان‎; born 7 September 1948; referred to as Sheikh Khalifa) is an Emirati royal politician who is the current President of the United Arab Emirates, the Emir of Abu Dhabi and the Supreme Commander of the Union Defence Force.Sheikh Khalifa succeeded his father, Zayed bin Sultan Al Nahyan, as Emir of Abu Dhabi on 2 November 2004 and became the President of the Federation the next day.  As Crown Prince, he had already been acting as president since the late 1990s while his father was facing health problems. Sheikh Khalifa is also chairman of Abu Dhabi Investment Authority, which manages $875 billion in assets, the largest amount managed by a nation's head of state in the world. Collectively, the Al Nahyan family is believed to hold a fortune of $150 billion.On 4 January 2010, the world's tallest man-made structure, originally known as Burj Dubai, was renamed the Burj Khalifa in honor of the Sheikh.",bin Zayed Al Nahyan,,,,10,,3195.0,False,,1.0
